fdc_id,food_name,category_id,calories,carbs,protein,fat,fiber
171223,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,317.0,0.0,25.3,24.0,0.0
170825,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,287.0,0.0,25.8,20.4,0.0
169569,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,240.0,0.0,28.8,13.8,0.0
169567,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,250.0,0.0,28.8,15.0,0.0
169568,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,224.0,0.0,28.8,12.1,0.0
173366,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,177.0,0.0,26.2,7.2,0.0
173355,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,181.0,0.0,26.1,7.7,0.0
172136,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,172.0,0.3,26.4,6.4,0.0
172133,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,182.0,0.1,26.3,7.7,0.0
173358,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,184.0,0.0,26.1,8.1,0.0
172124,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,176.0,0.0,26.7,6.9,0.0
173368,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,222.0,0.0,24.9,12.8,0.0
172126,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,228.0,0.0,24.7,13.6,0.0
173360,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,212.0,0.0,25.3,11.5,0.0
174026,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,216.0,0.0,25.7,11.7,0.0
174021,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,227.0,0.0,25.8,12.9,0.0
174022,"Beef, chuck, top blade, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",13,200.0,0.0,25.7,10.0,0.0
174017,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,203.0,0.0,26.1,10.2,0.0
168738,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",13,217.0,0.0,26.1,11.6,0.0
168739,"Beef, chuck, top blade, separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,184.0,0.0,26.2,8.0,0.0
170816,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,227.0,0.2,26.2,13.5,0.0
171211,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,236.0,0.4,26.1,14.4,0.0
171212,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,215.0,0.0,26.3,12.2,0.0
170605,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,220.0,0.1,26.5,12.6,0.0
170201,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,228.0,0.3,26.5,13.4,0.0
170203,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,209.0,0.0,26.5,11.5,0.0
171208,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,291.0,0.0,26.7,20.5,0.0
170618,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,306.0,0.0,26.4,21.5,0.0
170214,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,288.0,0.0,27.2,19.0,0.0
169444,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,216.0,0.0,30.5,10.5,0.0
170216,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,231.0,0.0,30.4,11.1,0.0
170217,"Beef, chuck, under blade pot roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,216.0,0.0,30.7,9.4,0.0
171217,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",13,275.0,0.0,28.2,18.0,0.0
171218,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,284.0,0.0,27.6,19.3,0.0
171219,"Beef, chuck, under blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",13,261.0,0.0,29.2,16.0,0.0
171207,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",13,219.0,0.0,31.4,10.4,0.0
170811,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,222.0,0.0,30.9,10.9,0.0
170812,"Beef, chuck, under blade steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised",13,215.0,0.0,32.0,9.7,0.0
170609,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, cooked",13,230.0,0.0,28.4,12.4,0.0
170206,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, choice, cooked",13,233.0,0.0,28.2,12.5,0.0
170207,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, select, cooked",13,203.0,0.0,28.6,9.2,0.0
169484,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked",13,259.0,0.0,26.1,16.6,0.0
169486,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",13,268.0,0.0,25.8,17.7,0.0
168663,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, select, cooked",13,245.0,0.0,26.1,15.1,0.0
170208,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, all grades, cooked",13,203.0,0.0,29.9,8.4,0.0
170209,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, choice, cooked",13,206.0,0.0,29.5,8.9,0.0
170610,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, cooked",13,188.0,0.0,29.9,7.1,0.0
174759,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, all grades, cooked",13,194.0,0.0,29.0,8.2,0.0
171778,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, cooked",13,167.0,0.0,27.5,6.4,0.0
170198,"Beef, cured, breakfast strips, cooked",13,449.0,1.4,31.3,34.4,0.0
170200,"Beef, cured, corned beef, brisket, cooked",13,251.0,0.5,18.2,19.0,0.0
168733,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,192.0,0.0,27.7,8.2,0.0
169434,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",13,263.0,0.0,27.0,16.4,0.0
169435,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",13,202.0,0.0,27.6,9.3,0.0
169554,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",13,183.0,0.0,27.8,7.2,0.0
174774,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",13,186.0,0.0,27.9,7.4,0.0
168610,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",13,237.0,0.0,28.0,13.0,0.0
168611,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",13,194.0,0.0,27.8,8.3,0.0
174775,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled",13,178.0,0.0,28.0,6.5,0.0
169473,"Beef, ground, 70% lean meat / 30% fat, crumbles, cooked, pan-browned",13,270.0,0.0,25.6,17.9,0.0
169474,"Beef, ground, 70% lean meat / 30% fat, loaf, cooked, baked",13,241.0,0.0,23.9,15.4,0.0
168650,"Beef, ground, 70% lean meat / 30% fat, patty cooked, pan-broiled",13,238.0,0.0,22.9,15.5,0.0
168651,"Beef, ground, 70% lean meat / 30% fat, patty, cooked, broiled",13,277.0,0.0,25.4,18.7,0.0
174040,"Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned",13,277.0,0.0,26.3,18.2,0.0
171801,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",13,254.0,0.0,24.6,16.5,0.0
174038,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, broiled",13,279.0,0.0,25.6,18.9,0.0
174039,"Beef, ground, 75% lean meat / 25% fat, patty, cooked, pan-broiled",13,248.0,0.0,23.4,16.4,0.0
171799,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",13,272.0,0.0,27.0,17.4,0.0
171800,"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked",13,254.0,0.0,25.2,16.2,0.0
171797,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled",13,270.0,0.0,25.8,17.8,0.0
171798,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled",13,246.0,0.0,24.0,15.9,0.0
174034,"Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned",13,256.0,0.0,27.7,15.3,0.0
174035,"Beef, ground, 85% lean meat / 15% fat, loaf, cooked, baked",13,240.0,0.0,25.9,14.4,0.0
174032,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, broiled",13,250.0,0.0,25.9,15.4,0.0
174033,"Beef, ground, 85% lean meat / 15% fat, patty, cooked, pan-broiled",13,232.0,0.0,24.6,14.0,0.0
171794,"Beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",13,230.0,0.0,28.4,12.0,0.0
171795,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",13,214.0,0.0,26.6,11.1,0.0
174031,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, broiled",13,217.0,0.0,26.1,11.8,0.0
171793,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",13,204.0,0.0,25.2,10.7,0.0
174755,"Beef, ground, 93% lean meat / 7% fat, crumbles, cooked, pan-browned",13,209.0,0.0,28.9,9.5,0.0
174754,"Beef, ground, 93% lean meat / 7% fat, loaf, cooked, baked",13,192.0,0.0,27.0,8.4,0.0
174752,"Beef, ground, 93% lean meat / 7% fat, patty, cooked, broiled",13,193.0,0.0,26.2,8.9,0.0
174753,"Beef, ground, 93% lean meat /7% fat, patty, cooked, pan-broiled",13,182.0,0.1,25.6,8.0,0.0
174028,"Beef, ground, 95% lean meat / 5% fat, crumbles, cooked, pan-browned",13,193.0,0.0,29.2,7.6,0.0
174029,"Beef, ground, 95% lean meat / 5% fat, loaf, cooked, baked",13,174.0,0.0,27.3,6.4,0.0
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",13,174.0,0.0,26.3,6.8,0.0
171792,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled",13,164.0,0.0,25.8,5.9,0.0
174756,"Beef, ground, 97% lean meat / 3% fat, crumbles, cooked, pan-browned",13,175.0,0.0,29.5,5.5,0.0
173114,"Beef, ground, 97% lean meat / 3% fat, loaf, cooked, baked",13,154.0,0.0,27.6,4.1,0.0
173112,"Beef, ground, 97% lean meat / 3% fat, patty, cooked, broiled",13,153.0,0.0,26.4,4.5,0.0
173113,"Beef, ground, 97% lean meat /3% fat, patty, cooked, pan-broiled",13,144.0,0.0,26.0,3.6,0.0
169447,"Beef, ground, patties, frozen, cooked, broiled",13,295.0,0.0,23.0,21.8,0.0
172161,"Beef, ground, unspecified fat content, cooked",13,240.0,0.6,25.1,14.5,0.0
169571,"Beef, loin, bottom sirloin butt, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,182.0,0.0,26.8,8.3,0.0
174024,"Beef, loin, bottom sirloin butt, tri-tip steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,265.0,0.0,30.0,15.2,0.0
173991,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",13,183.0,0.0,27.3,8.1,0.0
171753,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",13,188.0,0.0,27.3,8.8,0.0
171754,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",13,174.0,0.0,27.4,7.1,0.0
174004,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,177.0,0.0,27.5,7.5,0.0
174005,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,183.0,0.0,27.5,8.1,0.0
174006,"Beef, loin, tenderloin roast, separable lean only, boneless, trimmed to 0"" fat, select, cooked, roasted",13,169.0,0.0,27.6,6.5,0.0
170237,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,211.0,0.0,30.5,8.9,0.0
170238,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,217.0,0.0,30.2,9.7,0.0
170640,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,202.0,0.0,30.9,7.7,0.0
170641,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,198.0,0.0,30.7,8.3,0.0
170642,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,211.0,0.0,30.4,9.0,0.0
170643,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,198.0,0.0,31.1,7.2,0.0
170239,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,223.0,0.0,28.6,11.2,0.0
170240,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,233.0,0.0,28.2,12.5,0.0
168631,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,207.0,0.0,29.2,9.1,0.0
168632,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,202.0,0.0,29.5,8.4,0.0
169455,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,211.0,0.0,29.2,9.5,0.0
169456,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,189.0,0.0,30.0,6.7,0.0
174714,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,264.0,0.0,26.2,17.7,0.0
174712,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,275.0,0.0,25.7,19.2,0.0
174713,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,247.0,0.0,26.9,15.4,0.0
173071,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",13,198.0,0.0,29.1,9.1,0.0
173069,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",13,208.0,0.0,28.7,10.3,0.0
173070,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,184.0,0.0,29.7,7.3,0.0
169539,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,264.0,0.0,26.4,16.8,0.0
168720,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,250.0,0.0,26.7,15.1,0.0
173061,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",13,242.0,0.8,26.0,15.0,0.0
174704,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",13,238.0,1.1,26.3,14.3,0.0
174705,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",13,249.0,0.4,25.5,16.1,0.0
172170,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",13,181.0,0.7,28.3,7.2,0.0
172171,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",13,189.0,1.1,28.2,8.0,0.0
172172,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",13,170.0,0.2,28.4,6.1,0.0
174693,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,171.0,0.0,30.6,5.4,0.0
174694,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,174.0,0.0,30.4,5.8,0.0
173050,"Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,165.0,0.0,30.8,4.7,0.0
173051,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",13,170.0,0.0,29.1,5.9,0.0
173407,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",13,173.0,0.0,29.0,6.4,0.0
173052,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",13,165.0,0.0,29.4,5.2,0.0
173395,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,245.0,0.0,29.4,14.2,0.0
173396,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,253.0,0.0,28.9,15.3,0.0
172157,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,233.0,0.0,30.1,12.5,0.0
173373,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,234.0,0.0,30.0,12.7,0.0
173375,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,242.0,0.0,29.6,13.7,0.0
172138,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,223.0,0.0,30.6,11.2,0.0
173397,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",13,292.0,0.0,27.1,20.5,0.0
173398,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",13,300.0,0.0,26.5,21.6,0.0
173399,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",13,281.0,0.0,28.0,18.8,0.0
172140,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",13,282.0,0.0,27.7,19.0,0.0
173377,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",13,291.0,0.0,27.0,20.3,0.0
173379,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, cooked, grilled",13,268.0,0.0,28.6,17.1,0.0
171787,"Beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",13,220.0,0.0,26.1,12.0,0.0
